Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI001BA96164	Cluster: stage V sporulation protein AB	UPI001BA96164	Paenibacillus sp. Marseille-Q4541	140	2831522
UniRef100_C0C0A9	Cluster: Uncharacterized protein	C0C0A9	[Clostridium] hylemonae DSM 15053	138	553973
UniRef100_UPI000FD8BB2B	Cluster: stage V sporulation protein AB	UPI000FD8BB2B	Paenibacillus glycanilyticus	144	126569
UniRef100_W2E2P6	Cluster: Stage V sporulation protein AB	W2E2P6; A0A1V0UWX0; A0A2L1TYF8; A0A2A5K4M2	Paenibacillus larvae subsp. larvae DSM 25719; Paenibacillus larvae subsp. pulvifaciens; Paenibacillus larvae subsp. larvae; Paenibacillus larvae subsp. larvae (strain NRRL B-3650 / LMG 16245)	139	697286; 1477; 147375; 741161
UniRef100_A0A373T4E9	Cluster: Stage V sporulation protein AB	A0A373T4E9	Ruminococcus sp. AF25-13	139	2293163
UniRef100_A0A7M2BAS6	Cluster: Stage V sporulation protein AB	A0A7M2BAS6; UPI001E3099DF	Brevibacterium sp. JNUCC-42	137	2777985
UniRef100_UPI0012393F94	Cluster: stage V sporulation protein AB	UPI0012393F94	Paenibacillus tepidiphilus	141	2608683
UniRef100_UPI00059586BF	Cluster: stage V sporulation protein AB	UPI00059586BF	Oceanobacillus jeddahense	142	1462527
UniRef100_UPI0018ABE37D	Cluster: stage V sporulation protein AB	UPI0018ABE37D	Mediterraneibacter	139	2316020
UniRef100_UPI001564B163	Cluster: stage V sporulation protein AB	UPI001564B163	Brevibacillus massiliensis	137	1118054
UniRef100_A0A502ITW9	Cluster: Stage V sporulation protein AB	A0A502ITW9	Brevibacillus laterosporus (Bacillus laterosporus)	138	1465
UniRef100_A0A7T9LPB1	Cluster: Stage V sporulation protein AB	A0A7T9LPB1; A0A8B4BVP0	Weizmannia coagulans (Bacillus coagulans); Weizmannia coagulans DSM 1 = ATCC 7050	141	1398; 1121088
UniRef100_UPI0006B53974	Cluster: stage V sporulation protein AB	UPI0006B53974	Bacillus sp. FJAT-28004	142	1679165
UniRef100_A0A0L0QPA5	Cluster: Stage V sporulation protein AB	A0A0L0QPA5	Virgibacillus pantothenticus	142	1473
UniRef100_UPI001D06503A	Cluster: stage V sporulation protein AB	UPI001D06503A	Dorea sp. 210702-DFI.3.17	140	2883208
UniRef100_UPI00040E4375	Cluster: stage V sporulation protein AB	UPI00040E4375	Paucisalibacillus globulus	142	351095
UniRef100_A0A8I1DDX8	Cluster: Stage V sporulation protein AB	A0A8I1DDX8	Thermoactinomyces intermedius	138	2024
UniRef100_UPI0018CC1801	Cluster: stage V sporulation protein AB	UPI0018CC1801	Paucisalibacillus sp. EB02	138	1347087
UniRef100_A0A1I4L033	Cluster: Stage V sporulation protein AB	A0A1I4L033	Gracilibacillus orientalis	144	334253
UniRef100_A0A413YM99	Cluster: Stage V sporulation protein AB	A0A413YM99	Dorea formicigenerans	140	39486
UniRef100_A0A3D1FRF3	Cluster: Stage V sporulation protein AB	A0A3D1FRF3	Lachnoclostridium sp.	141	2028282
UniRef100_UPI00107FEF83	Cluster: stage V sporulation protein AB	UPI00107FEF83	Paenibacillus cymbidii	138	1639034
UniRef100_UPI0007445110	Cluster: stage V sporulation protein AB	UPI0007445110	Bacillus sp. FJAT-27445	141	1679166
UniRef100_A0A1I6R560	Cluster: Stage V sporulation protein AB	A0A1I6R560; UPI000B8350C4	Paenibacillus sp. 453mf	141	1761874
UniRef100_UPI001910B4F7	Cluster: stage V sporulation protein AB	UPI001910B4F7	Paenibacillus glycanilyticus	144	126569
UniRef100_A0A3M8DB82	Cluster: Stage V sporulation protein AB	A0A3M8DB82	Brevibacillus panacihumi	139	497735
UniRef100_A0A268F9X8	Cluster: Stage V sporulation protein AB	A0A268F9X8	Niallia circulans (Bacillus circulans)	138	1397
UniRef100_A0A069DHS8	Cluster: Uncharacterized protein	A0A069DHS8; UPI00064C4D9F	Paenibacillus sp. TCA20	141	1499968
UniRef100_A0A374LIF4	Cluster: Stage V sporulation protein AB	A0A374LIF4; A0A374GC86	Ruminococcus sp. OF05-2BH; Ruminococcus sp. AM27-27	139	2293230; 2293193
UniRef100_A0A1H2UBP8	Cluster: Stage V sporulation protein AB	A0A1H2UBP8; A0A1R0WCM3	Paenibacillus sp. PDC88; Paenibacillus sp. FSL H7-0326	141	1884375; 1921144
UniRef100_UPI001BB4220A	Cluster: stage V sporulation protein AB	UPI001BB4220A	Ornithinibacillus bavariensis	142	545502
UniRef100_A0A1G5JVL8	Cluster: Stage V sporulation protein AB	A0A1G5JVL8	Paenibacillus polysaccharolyticus	140	582692
UniRef100_A0A1I2EI89	Cluster: Stage V sporulation protein AB	A0A1I2EI89	Paenibacillus algorifonticola	142	684063
UniRef100_A0A7Y8WIB6	Cluster: Stage V sporulation protein AB	A0A7Y8WIB6	Bacillus sp. EB106-08-02-XG196	140	2737049
UniRef100_A0A0A5FYT4	Cluster: Stage V sporulation protein AB	A0A0A5FYT4	Pontibacillus litoralis JSM 072002	138	1385512
UniRef100_A0A2W6NK87	Cluster: Stage V sporulation protein AB	A0A2W6NK87	Paenibacillus silvae	140	1325358
UniRef100_A0A268HG83	Cluster: Stage V sporulation protein AB	A0A268HG83	Terribacillus saccharophilus	138	361277
UniRef100_UPI001D0622E1	Cluster: stage V sporulation protein AB	UPI001D0622E1	Mediterraneibacter sp. 210702-DFI.5.30	139	2883232
UniRef100_UPI0008637891	Cluster: stage V sporulation protein AB	UPI0008637891	Merdimonas faecis	138	1653435
UniRef100_UPI001C1282D6	Cluster: stage V sporulation protein AB	UPI001C1282D6	Anaerostipes sp. MSJ-23	138	2841520
UniRef100_UPI000617F51E	Cluster: stage V sporulation protein AB	UPI000617F51E	Domibacillus tundrae	138	1587527
UniRef100_A0A1H7PI09	Cluster: Stage V sporulation protein AB	A0A1H7PI09; UPI0015875FF1	Paenibacillus sp. OK003	140	1884380
UniRef100_UPI001663D66D	Cluster: stage V sporulation protein AB	UPI001663D66D	Ornithinibacillus halotolerans	142	1274357
UniRef100_UPI001C8EF7A0	Cluster: stage V sporulation protein AB	UPI001C8EF7A0	Neobacillus niacini	140	86668
UniRef100_A0A8F4K535	Cluster: Stage V sporulation protein AB	A0A8F4K535	Terribacillus aidingensis	138	586416
UniRef100_UPI0019321EB7	Cluster: stage V sporulation protein AB	UPI0019321EB7	Alkalihalobacillus gibsonii	139	79881
UniRef100_UPI001C5A0DC0	Cluster: stage V sporulation protein AB	UPI001C5A0DC0	Paenibacillus sp. S150	141	2749826
UniRef100_UPI0009877D97	Cluster: stage V sporulation protein AB	UPI0009877D97	Virgibacillus pantothenticus	142	1473
UniRef100_J3AZ54	Cluster: Uncharacterized protein	J3AZ54; A0A3M8ARY0; A0A6I7FTS8; UPI000587DC24	Brevibacillus sp. CF112; Brevibacillus agri; Bacillus sp. NSP2.1	139	1144311; 51101; 1071072
UniRef100_UPI00143A9772	Cluster: stage V sporulation protein AB	UPI00143A9772	Paenibacillus sp. HB172176	142	2493690
UniRef100_A0A090IW66	Cluster: Stage V sporulation protein AB	A0A090IW66; A0A267TYQ9	Caldibacillus thermoamylovorans; Caldibacillus hisashii	140	35841; 996558
UniRef100_A0A1Y4NSE8	Cluster: Stage V sporulation protein AB	A0A1Y4NSE8	Lachnoclostridium sp. An169	140	1965569
UniRef100_A0A844LLY7	Cluster: Stage V sporulation protein AB	A0A844LLY7	Virgibacillus dakarensis	142	1917889
UniRef100_UPI001C01D69D	Cluster: stage V sporulation protein AB	UPI001C01D69D	Roseburia hominis	142	301301
UniRef100_UPI001CD0F16B	Cluster: stage V sporulation protein AB	UPI001CD0F16B	Paenibacillus sp. N4	142	2590547
UniRef100_UPI000417F7AA	Cluster: stage V sporulation protein AB	UPI000417F7AA	Cohnella thermotolerans	142	329858
UniRef100_A0A564SZT9	Cluster: Uncharacterized protein	A0A564SZT9; D4M2X5	[Ruminococcus] torques; [Ruminococcus] torques L2-14	139	33039; 657313
UniRef100_A0A841F4K3	Cluster: Stage V sporulation protein AB	A0A841F4K3	Paenibacillus sp. JGP012	140	2735914
UniRef100_A0A4S2HC41	Cluster: Stage V sporulation protein AB	A0A4S2HC41	Lachnospiraceae bacterium	141	1898203
UniRef100_UPI00111D4E1E	Cluster: stage V sporulation protein AB	UPI00111D4E1E	Paenibacillus	142	44249
UniRef100_A0A7X3ML92	Cluster: Stage V sporulation protein AB	A0A7X3ML92	Sporofaciens musculi	137	2681861
UniRef100_UPI00166DC68A	Cluster: stage V sporulation protein AB	UPI00166DC68A	Oceanobacillus neutriphilus	142	531815
UniRef100_A0A374B9T6	Cluster: Stage V sporulation protein AB	A0A374B9T6; A0A373ULN5	Roseburia sp. AF02-12; Roseburia sp. AF20-18LB	142	2293126; 2293129
UniRef100_A0A418T9W0	Cluster: Stage V sporulation protein AB	A0A418T9W0	Paenibacillus sp. 1011MAR3C5	142	1675787
UniRef100_A0A7X8EQ40	Cluster: Stage V sporulation protein AB	A0A7X8EQ40	Epulopiscium sp.	143	2384
UniRef100_A0A268B4G1	Cluster: Stage V sporulation protein AB	A0A268B4G1; A0A2W0C9Z0	Paenibacillus sp. 7523-1; Paenibacillus illinoisensis	140	2022550; 59845
UniRef100_A0A3G9IRM8	Cluster: Stage V sporulation protein AB	A0A3G9IRM8	Paenibacillus baekrokdamisoli	144	1712516
UniRef100_A0A1I4DH68	Cluster: Stage V sporulation protein AB	A0A1I4DH68	Paenibacillus sp. 1_12	141	1566278
UniRef100_UPI001C8D7F1F	Cluster: stage V sporulation protein AB	UPI001C8D7F1F	Paenibacillus cucumis Kampfer et al. 2016	140	1776858
UniRef100_UPI000CE50296	Cluster: stage V sporulation protein AB	UPI000CE50296	Brevibacillus laterosporus (Bacillus laterosporus)	138	1465
UniRef100_UPI0009BC596D	Cluster: stage V sporulation protein AB	UPI0009BC596D	Oceanobacillus timonensis	142	1926285
UniRef100_A0A2S5H8D0	Cluster: Stage V sporulation protein AB	A0A2S5H8D0	Brevibacillus laterosporus (Bacillus laterosporus)	138	1465
UniRef100_C0BDP3	Cluster: Uncharacterized protein	C0BDP3	Coprococcus comes ATCC 27758	143	470146
UniRef100_A0A8A7T9H5	Cluster: Stage V sporulation protein AB	A0A8A7T9H5	Sediminibacillus sp. DP4-553-S	139	2729421
UniRef100_A0A1R1BYP5	Cluster: Stage V sporulation protein AB	A0A1R1BYP5	Paenibacillus amylolyticus	142	1451
UniRef100_A0A7X3A614	Cluster: Stage V sporulation protein AB	A0A7X3A614; UPI00156795B6	Paenibacillus sp. NEAU-GSW1	142	2682486
UniRef100_UPI001685D3B0	Cluster: stage V sporulation protein AB	UPI001685D3B0	Paenibacillus sp. IB182493	141	2772299
UniRef100_UPI00143C25BA	Cluster: stage V sporulation protein AB	UPI00143C25BA	Anaerosporobacter sp. KCTC 15857	148	2718714
UniRef100_A0A1Q9J3B4	Cluster: Stage V sporulation protein AB	A0A1Q9J3B4	Roseburia sp. 831b	142	1261635
UniRef100_A0A0K0GEW7	Cluster: Stage V sporulation protein AB	A0A0K0GEW7	Bacilli bacterium VT-13-104	143	1637974
UniRef100_A0A0N1EYH4	Cluster: Stage V sporulation protein AB	A0A0N1EYH4	Oceanobacillus caeni	143	405946
UniRef100_A0A5C4TEJ0	Cluster: Stage V sporulation protein AB	A0A5C4TEJ0	Paenibacillus hemerocallicola	141	1172614
UniRef100_D3ADB3	Cluster: Uncharacterized protein	D3ADB3; A0A174WGP1; R5TYC5; UPI0001C365E2	Hungatella hathewayi DSM 13479; Hungatella hathewayi; Clostridium hathewayi CAG:224	133	566550; 154046; 1263067
UniRef100_A0A075LK20	Cluster: Stage V sporulation protein AB	A0A075LK20	Terribacillus goriensis	138	386490
UniRef100_A0A0Q3WNV9	Cluster: Stage V sporulation protein AB	A0A0Q3WNV9	Brevibacillus choshinensis	139	54911
UniRef100_UPI000FE1B359	Cluster: stage V sporulation protein AB	UPI000FE1B359	Paenibacillus sp. DCT19	140	2211212
UniRef100_UPI0006D18D47	Cluster: stage V sporulation protein AB	UPI0006D18D47	Lacrimispora sphenoides	141	29370
UniRef100_A0A373NNV3	Cluster: Stage V sporulation protein AB	A0A373NNV3	Ruminococcus sp. AF31-14BH	139	2293173
UniRef100_A0A2W1L6I8	Cluster: Stage V sporulation protein AB	A0A2W1L6I8	Paenibacillus sambharensis	142	1803190
UniRef100_A0A416QMN7	Cluster: Stage V sporulation protein AB	A0A416QMN7	Clostridium sp. AF20-17LB	140	2292205
UniRef100_A0A4P6EVL5	Cluster: Stage V sporulation protein AB	A0A4P6EVL5	Paenibacillus protaetiae	142	2509456
UniRef100_A0A7X5I594	Cluster: Stage V sporulation protein AB	A0A7X5I594	Clostridiaceae bacterium	146	1898204
UniRef100_UPI0004938155	Cluster: stage V sporulation protein AB	UPI0004938155	Virgibacillus alimentarius	142	698769
UniRef100_G2T060	Cluster: Stage V sporulation protein AB	G2T060	Roseburia hominis (strain DSM 16839 / JCM 17582 / NCIMB 14029 / A2-183)	142	585394
UniRef100_A0A417AFK7	Cluster: Stage V sporulation protein AB	A0A417AFK7; A0A3R6UZL3; A0A415VUS0	Clostridium sp. AM45-5; Clostridium sp. OF09-10; Clostridium sp. AM22-16AC	140	2292306; 2292309; 2292009
UniRef100_UPI0019800623	Cluster: stage V sporulation protein AB	UPI0019800623	Aneurinibacillus sp. BA2021	138	2814426
UniRef100_A0A2V4WTK4	Cluster: Stage V sporulation protein AB	A0A2V4WTK4	Paenibacillus barcinonensis	140	198119
UniRef100_A0A1G6UWM3	Cluster: Stage V sporulation protein AB	A0A1G6UWM3	Terribacillus halophilus	138	361279
UniRef100_A0A3A6PB33	Cluster: Stage V sporulation protein AB	A0A3A6PB33	Paenibacillus pinisoli	142	1276110
UniRef100_A0A1R1E164	Cluster: Stage V sporulation protein AB	A0A1R1E164; A0A2N3JM05; A0A1L5LT71; A0A5M9UEJ8; A0A100VN36; A0A3N6C2K9; W4AR58; A0A1G6L9D6; A0A2M9NDA8	Paenibacillus amylolyticus; Paenibacillus sp. BGI2013; Paenibacillus xylanexedens; Paenibacillus sp. UASWS1643; Paenibacillus sp. FSL R5-192; Paenibacillus sp. CF095; Paenibacillus sp. GM1FR	142	1451; 2058902; 528191; 2580422; 1226754; 1881033; 2059267
UniRef100_UPI001C10091C	Cluster: stage V sporulation protein AB	UPI001C10091C	Virgibacillus proomii	142	84407
UniRef100_A0A4R3JQ12	Cluster: Stage V sporulation protein AB	A0A4R3JQ12	Faecalimonas umbilicata	139	1912855
UniRef100_A0A0B0D304	Cluster: Stage V sporulation protein AB	A0A0B0D304	Halobacillus sp. BBL2006	136	1543706
UniRef100_UPI000985CACC	Cluster: stage V sporulation protein AB	UPI000985CACC	Virgibacillus proomii	142	84407
UniRef100_A0A0Q7SUN0	Cluster: Stage V sporulation protein AB	A0A0Q7SUN0	Paenibacillus sp. Root52	140	1736552
UniRef100_A0A4Y8Q1E4	Cluster: Stage V sporulation protein AB	A0A4Y8Q1E4	Paenibacillus athensensis	140	1967502
UniRef100_UPI000225BCC4	Cluster: stage V sporulation protein AB	UPI000225BCC4	Ornithinibacillus scapharcae	142	1147159
UniRef100_A0A1R0ZR87	Cluster: Stage V sporulation protein AB	A0A1R0ZR87	Paenibacillus sp. FSL A5-0031	142	1920420
UniRef100_UPI000F5BE04E	Cluster: stage V sporulation protein AB	UPI000F5BE04E	Staphylospora marina	140	2490858
UniRef100_I0JNH3	Cluster: Stage V sporulation protein AB	I0JNH3	Halobacillus halophilus (strain ATCC 35676 / DSM 2266 / JCM 20832 / KCTC 3685 / LMG 17431 / NBRC 102448 / NCIMB 2269) (Sporosarcina halophila)	136	866895
UniRef100_A0A1I2K8W6	Cluster: Stage V sporulation protein AB	A0A1I2K8W6	Halobacillus alkaliphilus	136	396056
UniRef100_UPI0004646778	Cluster: stage V sporulation protein AB	UPI0004646778	Ruminococcus gnavus	136	33038
UniRef100_A0A7M2ACD8	Cluster: Stage V sporulation protein AB	A0A7M2ACD8	Paenibacillus sp. JNUCC-31	142	2777983
UniRef100_A0A2S8X5I3	Cluster: Stage V sporulation protein AB	A0A2S8X5I3; UPI0015E30598	Paenibacillus sp. MYb63; unclassified Paenibacillus	140	1848709; 185978
UniRef100_A0A373HYC3	Cluster: Stage V sporulation protein AB	A0A373HYC3; A0A374A1S0	Ruminococcus sp. AM22-14LB; Ruminococcus sp. AF12-5	139	2293187; 2293146
UniRef100_UPI001BEB5BB2	Cluster: stage V sporulation protein AB	UPI001BEB5BB2	Paenibacillus albidus	141	2041023
UniRef100_UPI001B244B6A	Cluster: stage V sporulation protein AB	UPI001B244B6A	Paenibacillus sp. J31TS4	142	2807195
UniRef100_A0A4R1MPM3	Cluster: Stage V sporulation protein AB	A0A4R1MPM3	Natranaerovirga hydrolytica	143	680378
UniRef100_A0A374X558	Cluster: Stage V sporulation protein AB	A0A374X558	Dorea sp. OM02-2LB	142	2292347
UniRef100_UPI0015C51345	Cluster: stage V sporulation protein AB	UPI0015C51345	Paenibacillus	142	44249
UniRef100_A0A368XA67	Cluster: Stage V sporulation protein AB	A0A368XA67	Saliterribacillus persicus	145	930114
UniRef100_UPI001C0EE567	Cluster: stage V sporulation protein AB	UPI001C0EE567	Blautia sp. MSJ-19	138	2841517
UniRef100_A0A417EQP3	Cluster: Stage V sporulation protein AB	A0A417EQP3	Clostridium sp. AM33-3	144	2292304
UniRef100_UPI00195BC2F9	Cluster: stage V sporulation protein AB	UPI00195BC2F9	Alkaliphilus hydrothermalis	136	1482730
UniRef100_A0A5M9WJY2	Cluster: Stage V sporulation protein AB	A0A5M9WJY2	Paenibacillus amylolyticus	140	1451
UniRef100_UPI00110CF44C	Cluster: stage V sporulation protein AB	UPI00110CF44C	Paenibacillus sinopodophylli	142	1837342
UniRef100_A0A1Y4RQJ8	Cluster: Stage V sporulation protein AB	A0A1Y4RQJ8	Lachnoclostridium sp. An138	138	1965560
UniRef100_A0A7X9ULX9	Cluster: Stage V sporulation protein AB	A0A7X9ULX9	Paenibacillus sp. SZ31	142	2725555
UniRef100_N4WMH8	Cluster: Stage V sporulation protein AB	N4WMH8	Gracilibacillus halophilus YIM-C55.5	146	1308866
UniRef100_UPI0011A7D91E	Cluster: stage V sporulation protein AB	UPI0011A7D91E	Paenibacillus xylanexedens	140	528191
UniRef100_UPI00115B2F06	Cluster: stage V sporulation protein AB	UPI00115B2F06	Clostridium sp. Marseille-P7770	140	2495408
UniRef100_A0A2I7SRS0	Cluster: Stage V sporulation protein AB	A0A2I7SRS0	Laceyella sacchari (Thermoactinomyces thalpophilus)	138	37482
UniRef100_UPI000FD9962B	Cluster: stage V sporulation protein AB	UPI000FD9962B	Paenibacillus kobensis	143	59841
UniRef100_A0A5J5GIB4	Cluster: Stage V sporulation protein AB	A0A5J5GIB4	Paenibacillus spiritus	141	2496557
UniRef100_A0A7U9JV64	Cluster: Stage V sporulation protein AB	A0A7U9JV64	Clostridium sp. ASBs410	141	1304866
UniRef100_UPI001B3AC108	Cluster: stage V sporulation protein AB	UPI001B3AC108	Paenibacillus xylanexedens	142	528191
UniRef100_A0A416KQN3	Cluster: Stage V sporulation protein AB	A0A416KQN3	Clostridium sp. AF27-2AA	163	2292206
UniRef100_A0A374LC51	Cluster: Stage V sporulation protein AB	A0A374LC51; A0A373TAY2; A0A373PUR7	Ruminococcus sp. OM04-4AA; Ruminococcus sp. AF25-17; Ruminococcus sp. AM57-5	139	2293231; 2293164; 2293227
UniRef100_A0A089LFG1	Cluster: Stage V sporulation protein AB	A0A089LFG1	Paenibacillus borealis	141	160799
UniRef100_A0A897HUS4	Cluster: Stage V sporulation protein AB	A0A897HUS4	Paenibacillus tianjinensis	141	2810347
UniRef100_A0A6N8HU06	Cluster: Stage V sporulation protein	A0A6N8HU06	Lentibacillus sp. JNUCC-1	142	2654513
UniRef100_UPI000372F44D	Cluster: stage V sporulation protein AB	UPI000372F44D	Paenibacillus daejeonensis	142	135193
UniRef100_E9RRJ0	Cluster: Uncharacterized protein	E9RRJ0; A0A3A6F3T4; S2YJA8	Lachnospiraceae bacterium 6_1_37FAA; Coprococcus sp. AM25-4LB; Coprococcus sp. HPP0048	139	658656; 2302945; 1078091
UniRef100_UPI001C8ED260	Cluster: stage V sporulation protein AB	UPI001C8ED260	Paenibacillus xylanexedens	142	528191
UniRef100_A0A268SEW7	Cluster: Stage V sporulation protein AB	A0A268SEW7; UPI0014824BA1	Paenibacillus sp. 7516	140	2022549
UniRef100_A0A1B2DM77	Cluster: Stage V sporulation protein AB	A0A1B2DM77; A0A0Q4RQS7	Paenibacillus sp. BIHB4019; Paenibacillus sp. Leaf72	142	1870819; 1736234
UniRef100_A0A075R0E9	Cluster: Stage V sporulation protein AB	A0A075R0E9; A0A838XCA3	Brevibacillus laterosporus LMG 15441; Brevibacillus halotolerans	138	1042163; 1507437
UniRef100_A0A285NLY0	Cluster: Stage V sporulation protein AB	A0A285NLY0	Terribacillus aidingensis	138	586416
UniRef100_UPI0011A18AC1	Cluster: stage V sporulation protein AB	UPI0011A18AC1	Paenibacillus xylanexedens	140	528191
UniRef100_UPI000D107E19	Cluster: stage V sporulation protein AB	UPI000D107E19	Massilistercora timonensis	140	2086584
UniRef100_A0A3A1V1Y6	Cluster: Stage V sporulation protein AB	A0A3A1V1Y6	Paenibacillus nanensis	142	393251
UniRef100_R6NZ47	Cluster: Uncharacterized protein	R6NZ47; A0A374IHL0; A0A844KD08; A0A373QRC3; A0A373N400; A0A374E883; A0A374JZR9	Ruminococcus sp. CAG:55; Ruminococcus sp. TF08-4; Mediterraneibacter faecis; Ruminococcus sp. AM49-8; Ruminococcus sp. AF32-2AC; Ruminococcus sp. AM33-14; Ruminococcus sp. OM07-7	139	1262960; 2293238; 592978; 2293223; 2293175; 2293205; 2293234
UniRef100_A0A4R3KL64	Cluster: Stage V sporulation protein AB	A0A4R3KL64; UPI00104CD2B4	Tepidibacillus fermentans	142	1281767
UniRef100_UPI0016879314	Cluster: stage V sporulation protein AB	UPI0016879314	Paenibacillus sp. IB182363	141	2772510
UniRef100_A0A351UWT4	Cluster: Stage V sporulation protein AB	A0A351UWT4	Lachnospiraceae bacterium	140	1898203
UniRef100_UPI00110D9FBA	Cluster: stage V sporulation protein AB	UPI00110D9FBA	Alteribacter natronophilus	140	2583810
UniRef100_S2YEB8	Cluster: Uncharacterized protein	S2YEB8; A0A3A5TRD7	Coprococcus sp. HPP0074; Coprococcus sp. AM27-12LB	139	1078090; 2293092
UniRef100_H0UF86	Cluster: Putative membrane protein	H0UF86	Brevibacillus laterosporus GI-9	138	1118154
UniRef100_UPI0015714E26	Cluster: stage V sporulation protein AB	UPI0015714E26	Dorea longicatena	138	88431
UniRef100_A0A167DIQ3	Cluster: Stage V sporulation protein AB	A0A167DIQ3	Paenibacillus crassostreae	141	1763538
UniRef100_A0A417YV63	Cluster: Stage V sporulation protein AB	A0A417YV63	Neobacillus notoginsengisoli	141	1578198
UniRef100_A0A1C6BZ80	Cluster: Uncharacterized protein	A0A1C6BZ80; A0A3D6ACW3; A0A416GMY8; A0A416CA17; A0A415XRM8	uncultured Clostridium sp.; Lachnoclostridium sp.; Clostridium sp. OF03-18AA; Clostridium sp. AF37-5AT; Clostridium sp. AM16-23	140	59620; 2028282; 2292308; 2292007; 2292008
UniRef100_A0A371PNF9	Cluster: Stage V sporulation protein AB	A0A371PNF9	Paenibacillus paeoniae	142	2292705
UniRef100_A0A1R1CFB0	Cluster: Stage V sporulation protein AB	A0A1R1CFB0	Paenibacillus sp. FSL H7-0331	141	1920421
UniRef100_A0A890FJ25	Cluster: Stage V sporulation protein AB	A0A890FJ25	Brevibacillus choshinensis	139	54911
