Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_A0A4R3JQ51	Cluster: Stage V sporulation protein AA	A0A4R3JQ51	Faecalimonas umbilicata	211	1912855
UniRef100_R6WC92	Cluster: SporV_AA domain-containing protein	R6WC92	Dorea sp. CAG:317	224	1262873
UniRef100_A0A1G9LRK5	Cluster: Stage V sporulation protein AA	A0A1G9LRK5	Sediminibacillus halophilus	208	482461
UniRef100_S2Z9E0	Cluster: SporV_AA domain-containing protein	S2Z9E0; F3AKI0; A0A372UIJ4; A0A3A5TIX5	Coprococcus sp. HPP0074; Lachnospiraceae bacterium 9_1_43BFAA; Lachnospiraceae bacterium AM25-17; Coprococcus sp. AM27-12LB	211	1078090; 658088; 2302974; 2293092
UniRef100_UPI000A085605	Cluster: stage V sporulation protein AA	UPI000A085605	Paenibacillus barengoltzii	213	343517
UniRef100_A0A556PX57	Cluster: Stage V sporulation protein AA	A0A556PX57; UPI00164320B8	Allobacillus sp. SKP2-8; Allobacillus	209	1955271; 1400133
UniRef100_UPI001CD47CBF	Cluster: stage V sporulation protein AA	UPI001CD47CBF	Halobacillus litoralis	205	45668
UniRef100_S2Z336	Cluster: SporV_AA domain-containing protein	S2Z336	Coprococcus sp. HPP0048	211	1078091
UniRef100_A0A0Q7SY00	Cluster: Stage V sporulation protein AA	A0A0Q7SY00	Paenibacillus sp. Root52	218	1736552
UniRef100_A0A0C5C367	Cluster: Stage V sporulation protein AA	A0A0C5C367	Weizmannia coagulans (Bacillus coagulans)	209	1398
UniRef100_A0A133KIW9	Cluster: Putative stage V sporulation protein AA	A0A133KIW9	Weizmannia coagulans (Bacillus coagulans)	209	1398
UniRef100_C6LLF6	Cluster: Stage V sporulation protein AA	C6LLF6	Marvinbryantia formatexigens DSM 14469	217	478749
UniRef100_A0A1H8EM37	Cluster: Stage V sporulation protein AA	A0A1H8EM37	Lihuaxuella thermophila	207	1173111
UniRef100_UPI00110579EE	Cluster: stage V sporulation protein AA	UPI00110579EE	Eubacteriales	208	186802
UniRef100_A0A810DZW2	Cluster: Stage V sporulation protein AA	A0A810DZW2	Paenibacillus sp. URB8-2	217	2741301
UniRef100_A0A7U9MRG0	Cluster: SporV_AA domain-containing protein	A0A7U9MRG0	Lachnospiraceae bacterium	209	1898203
UniRef100_UPI000EF4C8D0	Cluster: stage V sporulation protein AA	UPI000EF4C8D0	Virgibacillus sp. Bac330	208	2419841
UniRef100_UPI001C10E6BE	Cluster: stage V sporulation protein AA	UPI001C10E6BE	unclassified Paenibacillus	211	185978
UniRef100_UPI000BB6C170	Cluster: stage V sporulation protein AA	UPI000BB6C170	Bacillus sp. FJAT-44876	205	2011013
UniRef100_A0A1R0YNL9	Cluster: Stage V sporulation protein AA	A0A1R0YNL9	Paenibacillus borealis	220	160799
UniRef100_A0A1C6ILS3	Cluster: Stage V sporulation protein AA	A0A1C6ILS3	uncultured Clostridium sp.	211	59620
UniRef100_A0A1B8WQE7	Cluster: Stage V sporulation protein AA	A0A1B8WQE7	Bacillus sp. FJAT-27264	229	1850362
UniRef100_A0A516KGL4	Cluster: Stage V sporulation protein AA	A0A516KGL4	Radiobacillus deserti	207	2594883
UniRef100_A0A168PQB8	Cluster: Stage V sporulation protein AA	A0A168PQB8	Paenibacillus antarcticus	212	253703
UniRef100_A0A1I2L7H0	Cluster: Stage V sporulation protein AA	A0A1I2L7H0; UPI000B83B2D8	Planifilum fulgidum	205	201973
UniRef100_UPI001CC23AD3	Cluster: stage V sporulation protein AA	UPI001CC23AD3	Paenibacillus sp. IB182363	221	2772510
UniRef100_A0A2T0LD37	Cluster: Stage V sporulation protein AA	A0A2T0LD37	Planifilum fimeticola	204	201975
UniRef100_A0A1G9DVX8	Cluster: Stage V sporulation protein AA	A0A1G9DVX8	Paenibacillus typhae	219	1174501
UniRef100_A0A414PE44	Cluster: Stage V sporulation protein AA	A0A414PE44	Ruminococcus gnavus	221	33038
UniRef100_A0A0D7KNR0	Cluster: Stage V sporulation protein AA	A0A0D7KNR0	Paenibacillus sp. E194	216	1458845
UniRef100_A0A6M1PGR6	Cluster: Stage V sporulation protein AA	A0A6M1PGR6	Paenibacillus apii	217	1850370
UniRef100_A0A7W2A8K0	Cluster: Stage V sporulation protein AA	A0A7W2A8K0	Paenactinomyces guangxiensis	207	1490290
UniRef100_UPI001642792D	Cluster: stage V sporulation protein AA	UPI001642792D	Virgibacillus sp. SK37	206	403957
UniRef100_A0A089IA34	Cluster: Stage V sporulation protein AA	A0A089IA34	Paenibacillus sp. FSL H7-0357	220	1536774
UniRef100_UPI001CFA66EA	Cluster: stage V sporulation protein AA	UPI001CFA66EA	Bacillus shivajii	205	1983719
UniRef100_A0A7U4HJT5	Cluster: Stage V sporulation protein AA	A0A7U4HJT5	Paenibacillus sp. FSL P4-0081	219	1536769
UniRef100_A0A1R1D1X9	Cluster: Stage V sporulation protein AA	A0A1R1D1X9	Paenibacillus sp. FSL H8-0259	219	1920423
UniRef100_UPI00198215E7	Cluster: stage V sporulation protein AA	UPI00198215E7	Aneurinibacillus sp. BA2021	204	2814426
UniRef100_A0A3S9UX03	Cluster: Stage V sporulation protein AA	A0A3S9UX03	Paenibacillus lutimineralis	216	2707005
UniRef100_UPI00048D388A	Cluster: stage V sporulation protein AA	UPI00048D388A	Paenibacillus	214	44249
UniRef100_A0A7X2YZA8	Cluster: Stage V sporulation protein AA	A0A7X2YZA8	Paenibacillus woosongensis	213	307580
UniRef100_A0A383RE16	Cluster: Stage V sporulation protein AA	A0A383RE16	Paenibacillus alvei (Bacillus alvei)	216	44250
UniRef100_A0A3A6HP35	Cluster: Stage V sporulation protein AA	A0A3A6HP35	Lachnospiraceae bacterium TF09-5	210	2302969
UniRef100_C6J3Y2	Cluster: Stage V sporulation protein AA	C6J3Y2; UPI0002DC5D83	Paenibacillus sp. oral taxon 786 str. D14; Paenibacillus	247	621372; 44249
UniRef100_UPI001664EBF2	Cluster: stage V sporulation protein AA	UPI001664EBF2	Virgibacillus oceani	205	1479511
UniRef100_A0A850HJ62	Cluster: Stage V sporulation protein AA	A0A850HJ62	Dorea phocaeensis	227	2040291
UniRef100_UPI000FDB0BAA	Cluster: stage V sporulation protein AA	UPI000FDB0BAA	Paenibacillus glycanilyticus	216	126569
UniRef100_UPI0018D903B3	Cluster: stage V sporulation protein AA	UPI0018D903B3	Paenibacillus sp. GSMTC-2017	216	2794350
UniRef100_A0A4R4ECS8	Cluster: Stage V sporulation protein AA	A0A4R4ECS8; UPI0014042DF5	Paenibacillus albiflavus	210	2545760
UniRef100_A0A150KFV0	Cluster: Stage V sporulation protein AA	A0A150KFV0; A0A8B4BT03	Weizmannia coagulans (Bacillus coagulans); Weizmannia coagulans DSM 1 = ATCC 7050	206	1398; 1121088
UniRef100_A0A4R2A1Y8	Cluster: Stage V sporulation protein AA	A0A4R2A1Y8	Paenibacillus sp. BK033	216	2512133
UniRef100_UPI001421633C	Cluster: stage V sporulation protein AA	UPI001421633C	Paenibacillus sp. BK720	216	2587092
UniRef100_S0JC57	Cluster: SporV_AA domain-containing protein	S0JC57	Eubacterium sp. 14-2	216	1235790
UniRef100_A0A1B2DVX8	Cluster: Stage V sporulation protein AA	A0A1B2DVX8	Paenibacillus ihbetae	214	1870820
UniRef100_A0A8A7TLC9	Cluster: Stage V sporulation protein AA	A0A8A7TLC9	Sediminibacillus sp. DP4-553-S	208	2729421
UniRef100_UPI001B26D13B	Cluster: stage V sporulation protein AA	UPI001B26D13B	Paenibacillus sp. J23TS9	213	2807193
UniRef100_UPI0011A8A02D	Cluster: stage V sporulation protein AA	UPI0011A8A02D	Paenibacillus ihbetae	214	1870820
UniRef100_R9LHU0	Cluster: Stage V sporulation protein AA	R9LHU0	Paenibacillus barengoltzii G22	213	1235795
UniRef100_A0A2W0HNP5	Cluster: Stage V sporulation protein AA	A0A2W0HNP5	Bacillus lacisalsi	207	2045244
UniRef100_A0A7X2H4Q2	Cluster: Stage V sporulation protein AA	A0A7X2H4Q2	Paenibacillus sp. LC-T2	219	2666075
UniRef100_UPI00156DEF65	Cluster: stage V sporulation protein AA	UPI00156DEF65	Dorea longicatena	224	88431
UniRef100_UPI0019621C70	Cluster: stage V sporulation protein AA	UPI0019621C70	Virgibacillus halotolerans	205	1071053
UniRef100_A0A089LUH4	Cluster: Stage V sporulation protein AA	A0A089LUH4; UPI0009710123	Paenibacillus sp. FSL R7-0273	221	1536772
UniRef100_G4HF34	Cluster: Stage V sporulation protein AA	G4HF34	Paenibacillus lactis 154	214	743719
UniRef100_R7QZ49	Cluster: Stage V sporulation protein AA	R7QZ49	Roseburia sp. CAG:182	216	1262942
UniRef100_C0D138	Cluster: SporV_AA domain-containing protein	C0D138; A0A413FKR8	[Clostridium] asparagiforme DSM 15981; Enterocloster asparagiformis	208	518636; 333367
UniRef100_A0A897HRG0	Cluster: Stage V sporulation protein AA	A0A897HRG0	Paenibacillus tianjinensis	219	2810347
UniRef100_A0A174E1I6	Cluster: Stage V sporulation protein AA	A0A174E1I6	Hungatella hathewayi	208	154046
UniRef100_UPI001570A228	Cluster: stage V sporulation protein AA	UPI001570A228	Dorea longicatena	224	88431
UniRef100_A0A089LKA9	Cluster: Stage V sporulation protein AA	A0A089LKA9	Paenibacillus borealis	219	160799
UniRef100_UPI001C8E96F3	Cluster: stage V sporulation protein AA	UPI001C8E96F3	Paenibacillus typhae	219	1174501
UniRef100_A0A395YJ56	Cluster: Stage V sporulation protein AA	A0A395YJ56	Clostridium sp. AM58-1XD	219	2292307
UniRef100_UPI0018F5004B	Cluster: stage V sporulation protein AA	UPI0018F5004B	Paenibacillus sp. YIM B00362	213	2799335
UniRef100_A0A1M5LL52	Cluster: Stage V sporulation protein AA	A0A1M5LL52	Virgibacillus chiguensis	208	411959
UniRef100_UPI00195F9BA9	Cluster: stage V sporulation protein AA	UPI00195F9BA9	Mediterraneibacter glycyrrhizinilyticus	221	342942
UniRef100_UPI0012E99178	Cluster: stage V sporulation protein AA	UPI0012E99178	Oceanobacillus sp. Castelsardo	206	1851204
UniRef100_UPI0009865664	Cluster: stage V sporulation protein AA	UPI0009865664	Virgibacillus siamensis	205	480071
UniRef100_UPI00065E717C	Cluster: stage V sporulation protein AA	UPI00065E717C	Rubeoparvulum massiliense	209	1631346
UniRef100_A0A429XY99	Cluster: Stage V sporulation protein AA	A0A429XY99	Siminovitchia acidinfaciens	206	2321395
UniRef100_A0A3D0E0I9	Cluster: Stage V sporulation protein AA	A0A3D0E0I9	Bacillus sp.	206	1409
UniRef100_R9IZF3	Cluster: SporV_AA domain-containing protein	R9IZF3	Lachnospiraceae bacterium 3-1	216	397288
UniRef100_A0A413T7E7	Cluster: Stage V sporulation protein AA	A0A413T7E7	Eubacterium ventriosum	208	39496
UniRef100_A0A0B2F9S2	Cluster: Stage V sporulation protein AA	A0A0B2F9S2	Paenibacillus sp. IHB B 3415	219	867080
UniRef100_A0A5S5CEP4	Cluster: Stage V sporulation protein AA	A0A5S5CEP4	Paenibacillus methanolicus	227	582686
UniRef100_UPI00046F4C03	Cluster: stage V sporulation protein AA	UPI00046F4C03	Paenibacillus ehimensis	213	79264
UniRef100_UPI000225BCC5	Cluster: stage V sporulation protein AA	UPI000225BCC5	Ornithinibacillus scapharcae	206	1147159
UniRef100_A0A850EWT5	Cluster: Stage V sporulation protein AA	A0A850EWT5	Paenibacillus agri	221	2744309
UniRef100_UPI001C11F867	Cluster: stage V sporulation protein AA	UPI001C11F867	Virgibacillus sp. MSJ-26	205	2841522
UniRef100_UPI0015711ADA	Cluster: stage V sporulation protein AA	UPI0015711ADA	Dorea longicatena	224	88431
UniRef100_A0A4Y9AHA1	Cluster: Stage V sporulation protein AA	A0A4Y9AHA1	Lentibacillus salicampi	208	175306
UniRef100_UPI0013D79BB1	Cluster: stage V sporulation protein AA	UPI0013D79BB1	Gracilibacillus sp. YIM 98692	204	2663532
UniRef100_UPI0018985D12	Cluster: stage V sporulation protein AA	UPI0018985D12	Dorea longicatena	224	88431
UniRef100_UPI00069FF407	Cluster: stage V sporulation protein AA	UPI00069FF407	Virgibacillus senegalensis	208	1499679
UniRef100_A0A174FS28	Cluster: Stage V sporulation protein AA	A0A174FS28	Dorea longicatena	224	88431
UniRef100_UPI0018985567	Cluster: stage V sporulation protein AA	UPI0018985567	Dorea longicatena	224	88431
UniRef100_A0A0U3W460	Cluster: Stage V sporulation protein AA	A0A0U3W460	Lentibacillus amyloliquefaciens	199	1472767
UniRef100_UPI00041B1E6B	Cluster: stage V sporulation protein AA	UPI00041B1E6B	Halalkalibacillus halophilus	206	392827
UniRef100_A0A345PHB2	Cluster: Stage V sporulation protein AA	A0A345PHB2	Oceanobacillus zhaokaii	206	2052660
UniRef100_A0A1E3U6M3	Cluster: Stage V sporulation protein AA	A0A1E3U6M3; A0A174XTM9; F7K5F5; A0A1I3EVT9	Eisenbergiella tayi; Fusicatenibacter sp. 2789STDY5834925; Lachnospiraceae bacterium 3_1_57FAA_CT1; Lachnospiraceae bacterium NLAE-zl-G231	210	1432052; 1806509; 658086; 1855376
UniRef100_A0A1I0H0T9	Cluster: Stage V sporulation protein AA	A0A1I0H0T9; A0A0E2HCN5; R0DDS4; R7PLP9	Enterocloster clostridioformis; [Clostridium] clostridioforme 90A8; [Clostridium] clostridioforme 90A6; Clostridium clostridioforme CAG:511	208	1531; 999408; 999406; 1263066
UniRef100_A0A220U633	Cluster: Stage V sporulation protein AA	A0A220U633	Virgibacillus phasianinus	198	2017483
UniRef100_A0A3A6FK68	Cluster: Stage V sporulation protein AA	A0A3A6FK68	Coprococcus sp. AM25-4LB	211	2302945
UniRef100_A0A2T6G373	Cluster: Stage V sporulation protein AA	A0A2T6G373	Paenibacillus elgii	213	189691
UniRef100_A0A0B0ICL4	Cluster: Stage V sporulation protein AA	A0A0B0ICL4	Alkalihalobacillus okhensis	203	333138
UniRef100_UPI000D6CD2CF	Cluster: stage V sporulation protein AA	UPI000D6CD2CF	Murimonas intestini	210	1337051
UniRef100_A0A7T6Z535	Cluster: Stage V sporulation protein AA	A0A7T6Z535	Salicibibacter cibarius	203	2743000
UniRef100_A0A498DF51	Cluster: Stage V sporulation protein AA	A0A498DF51	Oceanobacillus piezotolerans	206	2448030
UniRef100_A0A089LZI3	Cluster: Stage V sporulation protein AA	A0A089LZI3	Paenibacillus stellifer	219	169760
UniRef100_A0A418TA27	Cluster: Stage V sporulation protein AA	A0A418TA27	Paenibacillus sp. 1011MAR3C5	217	1675787
UniRef100_A0A6L8RV72	Cluster: Stage V sporulation protein AA	A0A6L8RV72	Dorea longicatena	224	88431
UniRef100_A0A3E0WZ71	Cluster: Stage V sporulation protein AA	A0A3E0WZ71	Virgibacillus dokdonensis	220	302167
UniRef100_A0A355PR48	Cluster: Stage V sporulation protein AA	A0A355PR48	Lachnoclostridium sp.	210	2028282
UniRef100_UPI0003672149	Cluster: stage V sporulation protein AA	UPI0003672149	Paenibacillus sp. HW567	220	1034769
UniRef100_UPI0016650E14	Cluster: stage V sporulation protein AA	UPI0016650E14	Halobacillus andaensis	205	1176239
UniRef100_A0A150JSF5	Cluster: SporV_AA domain-containing protein	A0A150JSF5; F7Z598	Weizmannia coagulans (Bacillus coagulans); Weizmannia coagulans (strain 2-6) (Bacillus coagulans)	209	1398; 941639
UniRef100_A0A098M760	Cluster: Stage V sporulation protein AA	A0A098M760	Paenibacillus wynnii	219	268407
UniRef100_UPI0013F4E369	Cluster: stage V sporulation protein AA	UPI0013F4E369	Bacillaceae	206	186817
UniRef100_UPI00036388FA	Cluster: stage V sporulation protein AA	UPI00036388FA	Weizmannia acidiproducens	207	1121084
UniRef100_UPI000839CC41	Cluster: stage V sporulation protein AA	UPI000839CC41	unclassified Paenibacillus	216	185978
UniRef100_UPI0006D53502	Cluster: stage V sporulation protein AA	UPI0006D53502	Paenibacillus dakarensis	221	1527293
UniRef100_UPI000AC22824	Cluster: stage V sporulation protein AA	UPI000AC22824	Paenibacillus wynnii	220	268407
UniRef100_UPI00037777D0	Cluster: stage V sporulation protein AA	UPI00037777D0	Paenibacillus sanguinis	215	225906
UniRef100_A0A6B8RKC5	Cluster: Stage V sporulation protein AA	A0A6B8RKC5	Paenibacillus psychroresistens	217	1778678
UniRef100_UPI00189EB2C4	Cluster: stage V sporulation protein AA	UPI00189EB2C4	Dorea longicatena	224	88431
UniRef100_UPI0011AA5BAB	Cluster: stage V sporulation protein AA	UPI0011AA5BAB	Paenibacillus xylanexedens	218	528191
UniRef100_A0A173WU75	Cluster: Stage V sporulation protein AA	A0A173WU75	Dorea longicatena	224	88431
UniRef100_UPI001660C1C2	Cluster: stage V sporulation protein AA	UPI001660C1C2	Alkalibacillus aidingensis	205	2747607
UniRef100_A0A413RYH0	Cluster: Stage V sporulation protein AA	A0A413RYH0	Eubacterium ventriosum	208	39496
UniRef100_A0A415L542	Cluster: Stage V sporulation protein AA	A0A415L542	Eubacterium ventriosum	208	39496
UniRef100_A0A101XU81	Cluster: Stage V sporulation protein AA	A0A101XU81	Paenibacillus sp. DMB5	219	1780103
UniRef100_UPI00036BD212	Cluster: stage V sporulation protein AA	UPI00036BD212	Paenibacillus ginsengihumi	210	431596
UniRef100_A0A3Q8SBR5	Cluster: Stage V sporulation protein AA	A0A3Q8SBR5	Paenibacillus lentus	213	1338368
UniRef100_W9A917	Cluster: Stage V sporulation protein AA	W9A917; UPI001EE736FF	Oceanobacillus picturae	205	171693
UniRef100_UPI0011A6E446	Cluster: stage V sporulation protein AA	UPI0011A6E446	Siminovitchia fordii	206	254759
UniRef100_A0A143XI82	Cluster: Stage V sporulation protein AA	A0A143XI82	Clostridiales bacterium CHKCI001	210	1780378
UniRef100_A0A3R6FKT0	Cluster: Stage V sporulation protein AA	A0A3R6FKT0	Roseburia inulinivorans	215	360807
UniRef100_UPI0005A9A9EE	Cluster: stage V sporulation protein AA	UPI0005A9A9EE	Paenibacillus gorillae	216	1243662
UniRef100_UPI00073F359D	Cluster: stage V sporulation protein AA	UPI00073F359D	Paenibacillus senegalimassiliensis	215	1737426
UniRef100_UPI000B449B29	Cluster: stage V sporulation protein AA	UPI000B449B29	Oceanobacillus rekensis	205	937927
UniRef100_A0A6N3GDF9	Cluster: Stage V sporulation protein AA	A0A6N3GDF9; C7G610	Roseburia intestinalis; Roseburia intestinalis L1-82	217	166486; 536231
UniRef100_UPI00084871E6	Cluster: stage V sporulation protein AA	UPI00084871E6	Eisenbergiella tayi	210	1432052
UniRef100_UPI001491CEF6	Cluster: stage V sporulation protein AA	UPI001491CEF6	Paenibacillus foliorum	212	2654974
UniRef100_A6BCX7	Cluster: SporV_AA domain-containing protein	A6BCX7; A0A173XE80; R7FS17	Dorea longicatena DSM 13814; Dorea longicatena; Dorea longicatena CAG:42	224	411462; 88431; 1263074
UniRef100_A0A6N9JSI3	Cluster: Stage V sporulation protein AA	A0A6N9JSI3	Dorea longicatena	224	88431
UniRef100_A0A494Z0V1	Cluster: Stage V sporulation protein AA	A0A494Z0V1	Oceanobacillus bengalensis	206	1435466
UniRef100_UPI001C0FAFE5	Cluster: stage V sporulation protein AA	UPI001C0FAFE5	Roseburia sp. MSJ-14	216	2841514
UniRef100_A0A429XD33	Cluster: Stage V sporulation protein AA	A0A429XD33	Siminovitchia terrae	206	1914933
UniRef100_A0A6L8JYZ1	Cluster: Stage V sporulation protein AA	A0A6L8JYZ1; UPI00031F067D	Virgibacillus halodenitrificans (Bacillus halodenitrificans)	197	1482
UniRef100_A0A553ZYR1	Cluster: Stage V sporulation protein AA	A0A553ZYR1	Bacillus sp. P16(2019)	200	2597270
UniRef100_UPI00040D8531	Cluster: stage V sporulation protein AA	UPI00040D8531	Halobacillus kuroshimensis	205	302481
UniRef100_UPI000248C81E	Cluster: stage V sporulation protein AA	UPI000248C81E	Paenibacillus elgii	213	189691
UniRef100_A0A0N1MZ30	Cluster: Stage V sporulation protein AA	A0A0N1MZ30; A0A0K0GEP0	Oceanobacillus caeni; Bacilli bacterium VT-13-104	208	405946; 1637974
UniRef100_A0A8E3MYU6	Cluster: Stage V sporulation protein AA	A0A8E3MYU6	Lachnospiraceae bacterium KGMB03038	228	2594789
UniRef100_A0A1I2FEB0	Cluster: Stage V sporulation protein AA	A0A1I2FEB0	Paenibacillus catalpae	216	1045775
UniRef100_A0A1Y5KG10	Cluster: Stage V sporulation protein AA	A0A1Y5KG10	Paenibacillus sp. MY03	220	302980
UniRef100_UPI00156DFE06	Cluster: stage V sporulation protein AA	UPI00156DFE06	Faecalicatena fissicatena	220	290055
UniRef100_UPI001B2AD2AE	Cluster: stage V sporulation protein AA	UPI001B2AD2AE	Siminovitchia terrae	206	1914933
UniRef100_A0A495AD32	Cluster: Stage V sporulation protein AA	A0A495AD32	Oceanobacillus halophilus	207	930130
UniRef100_A0A417WD78	Cluster: Stage V sporulation protein AA	A0A417WD78	Clostridium sp. OF09-36	210	2292310
UniRef100_A0A7U9N6E8	Cluster: SporV_AA domain-containing protein	A0A7U9N6E8	Lachnospiraceae bacterium	209	1898203
UniRef100_UPI0005AABC12	Cluster: stage V sporulation protein AA	UPI0005AABC12	Paenibacillus camerounensis	219	1243663
UniRef100_UPI001B145FBF	Cluster: stage V sporulation protein AA	UPI001B145FBF	Siminovitchia terrae	206	1914933
UniRef100_A0A1I1T802	Cluster: Stage V sporulation protein AA	A0A1I1T802	Lentibacillus persicus	199	640948
UniRef100_UPI0018EE3F03	Cluster: stage V sporulation protein AA	UPI0018EE3F03	Paenibacillus roseus	215	2798579
UniRef100_UPI001B1A8817	Cluster: stage V sporulation protein AA	UPI001B1A8817	Paenibacillus sp. J31TS4	226	2807195
UniRef100_A0A2V3Y2K4	Cluster: Stage V sporulation protein AA	A0A2V3Y2K4	Hungatella effluvii	208	1096246
UniRef100_A0A8B2XH58	Cluster: Stage V sporulation protein AA	A0A8B2XH58; A0A414AZ00; R5EZC0; A0A3E2UPA2; R0AJE8; R0BUC3; A8RV20	Enterocloster clostridioformis; Enterocloster bolteae; Clostridium bolteae CAG:59; Hungatella hathewayi; Enterocloster bolteae 90B8; Enterocloster bolteae 90A9; Enterocloster bolteae (strain ATCC BAA-613 / DSM 15670 / CCUG 46953 / JCM 12243 / WAL 16351) (Clostridium bolteae)	208	1531; 208479; 1263064; 154046; 997897; 997894; 411902
UniRef100_A0A412Z6H8	Cluster: Stage V sporulation protein AA	A0A412Z6H8	Enterocloster bolteae	208	208479
UniRef100_A0A6L9GY05	Cluster: Stage V sporulation protein AA	A0A6L9GY05	Lachnospiraceae bacterium	221	1898203
UniRef100_A0A417BUR1	Cluster: Stage V sporulation protein AA	A0A417BUR1	Clostridium sp. AM42-4	210	2292305
UniRef100_A0A1C6AKW3	Cluster: Stage V sporulation protein AA	A0A1C6AKW3	uncultured Roseburia sp.	214	512314
UniRef100_A0A174H596	Cluster: Stage V sporulation protein AA	A0A174H596; A0A0U5PHT1; R6K018; A0A1C7GCM9	Enterocloster clostridioformis; Clostridium sp. C105KSO14; Clostridium clostridioforme CAG:132; Lachnoclostridium sp. YL32	208	1531; 1776046; 1263065; 1834196
UniRef100_A0A7W5CBD4	Cluster: Stage V sporulation protein AA	A0A7W5CBD4	Paenibacillus endophyticus	216	1294268
