id,name,RepID,species,len,Tax,Size
UniRef100_A0A0N0UWW2/2-143,Cluster: Stage V sporulation protein AC,A0A0N0UWW2,Lysinibacillus macroides,151,33935,1.0
UniRef100_F1T8C1/6-146,Cluster: Stage V sporulation protein AC,F1T8C1,Ruminiclostridium papyrosolvens DSM 2782,147,588581,1.0
UniRef100_UPI0006E22A1C/8-149,Cluster: stage V sporulation protein AC,UPI0006E22A1C,Desnuesiella massiliensis,152,1650662,1.0
UniRef100_UPI001C10C405/11-153,Cluster: stage V sporulation protein AC,UPI001C10C405,Paenibacillus sp. MSJ-6,161,2841508,1.0
UniRef100_A0A6M0Y207/8-149,Cluster: Stage V sporulation protein AC,A0A6M0Y207,Clostridium sporogenes,151,1509,3.0
UniRef100_T4VTJ4/2-142,Cluster: Stage V sporulation protein AC,T4VTJ4,Paraclostridium bifermentans ATCC 638,145,1233171,1.0
UniRef100_UPI0018A8AD63/13-151,Cluster: stage V sporulation protein AC,UPI0018A8AD63,Clostridium sp. 1001271B_151109_B4,158,2787148,1.0
UniRef100_A0A0V0PME7/12-153,Cluster: Stage V sporulation protein AC,A0A0V0PME7,Alicyclobacillus tengchongensis,157,368812,1.0
UniRef100_UPI001AE7768F/6-147,Cluster: stage V sporulation protein AC,UPI001AE7768F,Thermoanaerobacterium butyriciformans,148,1702242,1.0
UniRef100_UPI001B17480E/11-153,Cluster: stage V sporulation protein AC,UPI001B17480E,Paenibacillus antibioticophila,161,1274374,1.0
UniRef100_A0A4Q4INQ5/5-146,Cluster: Stage V sporulation protein AC,A0A4Q4INQ5,Sporolactobacillus sp. THM7-4,149,2511170,1.0
UniRef100_R7FIA4/11-151,Cluster: Stage V sporulation protein AC,R7FIA4,Clostridium sp. CAG:470,153,1262812,1.0
UniRef100_A0A4U2MTN6/10-151,Cluster: Stage V sporulation protein AC,A0A4U2MTN6,Peribacillus simplex,156,1478,1.0
UniRef100_A0A1V1I3E2/3-143,Cluster: Stage V sporulation protein AC,A0A1V1I3E2,Romboutsia ilealis,146,1115758,1.0
UniRef100_U4R3E1/6-146,Cluster: Stage V sporulation protein AC,U4R3E1,Ruminiclostridium papyrosolvens C7,147,1330534,1.0
UniRef100_A0A2S0JHF0/2-143,Cluster: Stage V sporulation protein AC,A0A2S0JHF0,Lysinibacillus sp. B2A1,151,2081964,1.0
UniRef100_A0A098F9J3/10-151,Cluster: Stage V sporulation protein AC,A0A098F9J3,Peribacillus simplex,156,1478,1.0
UniRef100_A0A1F8U6K2/6-147,Cluster: Stage V sporulation protein AC,A0A1F8U6K2,Clostridiales bacterium GWC2_40_7,148,1797678,1.0
UniRef100_UPI000484324A/8-149,Cluster: stage V sporulation protein AC,UPI000484324A,Clostridium lundense,151,319475,1.0
UniRef100_A0A1M4V4L9/6-147,Cluster: Stage V sporulation protein AC,A0A1M4V4L9,Thermoanaerobacter uzonensis DSM 18761,148,1123369,1.0
UniRef100_K6TZS2/11-153,Cluster: Stage V sporulation protein AC,K6TZS2,Clostridium sp. Maddingley MBC34-26,159,1196322,1.0
UniRef100_F3ZVK6/7-149,Cluster: Stage V sporulation protein AC,F3ZVK6,Mahella australiensis (strain DSM 15567 / CIP 107919 / 50-1 BON),151,697281,1.0
UniRef100_A0A7V7QNI7/5-146,Cluster: Stage V sporulation protein AC,A0A7V7QNI7,Candidatus Galacturonibacter soehngenii,151,2307010,1.0
UniRef100_UPI0003150FB0/7-147,Cluster: stage V sporulation protein AC,UPI0003150FB0,Caldicellulosiruptor obsidiansis,152,717609,1.0
UniRef100_A0A1C5UUL8/3-146,Cluster: Stage V sporulation protein AC,A0A1C5UUL8,uncultured Clostridium sp.,148,59620,1.0
UniRef100_UPI001780E353/6-147,Cluster: stage V sporulation protein AC,UPI001780E353,Thermoanaerobacterium thermosaccharolyticum (Clostridium thermosaccharolyticum),148,1517,1.0
UniRef100_A0A847QH77/11-151,Cluster: Stage V sporulation protein AC,A0A847QH77,Veillonellaceae bacterium,152,2049049,1.0
UniRef100_A0A4Z0GNL1/5-147,Cluster: Stage V sporulation protein AC,A0A4Z0GNL1,Sporolactobacillus shoreae,149,1465501,1.0
UniRef100_UPI001651D703/8-151,Cluster: stage V sporulation protein AC,UPI001651D703,Murimonas intestini,155,1337051,1.0
UniRef100_A0A1G4FHJ1/5-145,Cluster: Stage V sporulation protein AC,A0A1G4FHJ1,Sporanaerobacter sp. PP17-6a,149,1891289,2.0
UniRef100_G2MVD6/6-147,Cluster: Stage V sporulation protein AC,G2MVD6,Thermoanaerobacter wiegelii Rt8.B1,148,697303,1.0
UniRef100_UPI0003FF32EC/11-153,Cluster: stage V sporulation protein AC,UPI0003FF32EC,Cohnella thermotolerans,157,329858,1.0
UniRef100_UPI000706786C/11-148,Cluster: stage V sporulation protein AC,UPI000706786C,Clostridium perfringens,155,1502,1.0
UniRef100_A0A828Z9P5/2-143,Cluster: Stage V sporulation protein AC,A0A828Z9P5,Lysinibacillus fusiformis ZB2,151,1231627,2.0
UniRef100_G8LY84/6-146,Cluster: Stage V sporulation protein AC,G8LY84,Acetivibrio clariflavus (strain DSM 19732 / NBRC 101661 / EBR45) (Clostridium clariflavum),147,720554,1.0
UniRef100_A0A259UQG0/10-149,Cluster: SpoVA protein,A0A259UQG0,Sporomusa acidovorans DSM 3132,151,1123286,1.0
UniRef100_I9KW11/6-147,Cluster: Stage V sporulation protein AC,I9KW11,Thermoanaerobacter siderophilus SR4,148,880478,10.0
UniRef100_A0A5Q2NCE3/2-143,Cluster: Stage V sporulation protein AC,A0A5Q2NCE3,Lysinibacillus pakistanensis,151,759811,1.0
UniRef100_A0A162T3Y9/9-149,Cluster: Stage V sporulation protein AC,A0A162T3Y9,Acidibacillus ferrooxidans,154,1765683,1.0
UniRef100_A0A0A3J0N6/2-143,Cluster: Stage V sporulation protein AC,A0A0A3J0N6,Ureibacillus massiliensis 4400831 = CIP 108448 = CCUG 49529,151,1211035,1.0
UniRef100_A0A895Y2G5/2-143,Cluster: Stage V sporulation protein AC,A0A895Y2G5,Lysinibacillus fusiformis,151,28031,1.0
UniRef100_UPI001C10C2B6/2-143,Cluster: stage V sporulation protein AC,UPI001C10C2B6,Lysinibacillus capsici,151,2115968,1.0
UniRef100_D9THQ7/14-154,Cluster: Stage V sporulation protein AC,D9THQ7,Caldicellulosiruptor obsidiansis (strain ATCC BAA-2073 / strain OB47),159,608506,1.0
UniRef100_A0A6V8SJX4/8-148,Cluster: Uncharacterized protein,A0A6V8SJX4,Clostridium fungisolvens,152,1604897,1.0
UniRef100_A0A099S6V9/8-150,Cluster: Stage V sporulation protein AC,A0A099S6V9,Clostridium sp. HMP27,151,1487921,2.0
UniRef100_UPI0006DC71CF/10-149,Cluster: stage V sporulation protein AC,UPI0006DC71CF,Clostridium,154,1485,1.0
UniRef100_A0A0B1Y4D0/2-143,Cluster: Stage V sporulation protein AC,A0A0B1Y4D0,Lysinibacillus sp. A1,151,1571920,1.0
UniRef100_A0A4R8LJV8/12-153,Cluster: Stage V sporulation protein AC,A0A4R8LJV8,Alicyclobacillus sacchari,157,392010,1.0
UniRef100_A0A7W3XR30/19-160,Cluster: Stage V sporulation protein AC,A0A7W3XR30,Fontibacillus solani,166,1572857,1.0
UniRef100_B8I4W5/6-146,Cluster: Stage V sporulation protein AC,B8I4W5,Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) (Clostridium cellulolyticum),147,394503,1.0
UniRef100_A0A1D8JIA3/3-143,Cluster: Stage V sporulation protein AC,A0A1D8JIA3,Sporosarcina ureilytica,151,298596,1.0
UniRef100_UPI001782E2CD/2-143,Cluster: stage V sporulation protein AC,UPI001782E2CD,Solibacillus sp. Sa1YVA6,151,2762218,1.0
UniRef100_UPI000B824A9F/15-154,Cluster: stage V sporulation protein AC,UPI000B824A9F,Sporomusa acidovorans,156,112900,1.0
UniRef100_A0A150FP21/2-139,Cluster: Stage V sporulation protein AC,A0A150FP21,[Clostridium] paradoxum JW-YL-7 = DSM 7308,141,1121328,1.0
UniRef100_A0A1Q6L890/6-147,Cluster: Stage V sporulation protein AC,A0A1Q6L890,Clostridium sp. 26_22,154,1896978,1.0
UniRef100_A0A424Y9C5/12-153,Cluster: Stage V sporulation protein AC,A0A424Y9C5,Candidatus Syntrophonatronum acetioxidans,159,1795816,1.0
UniRef100_A0A2N2EHZ5/7-148,Cluster: Stage V sporulation protein AC,A0A2N2EHZ5,Firmicutes bacterium HGW-Firmicutes-1,150,2013770,1.0
UniRef100_A0A174JBF3/13-152,Cluster: Stage V sporulation protein AC,A0A174JBF3,Clostridium disporicum,157,84024,1.0
UniRef100_UPI000F633744/8-148,Cluster: stage V sporulation protein AC,UPI000F633744,Clostridium rectalis,151,2040295,1.0
UniRef100_A0A8A0E265/9-149,Cluster: Stage V sporulation protein AC,A0A8A0E265,Alicyclobacillus ferrooxydans,154,471514,1.0
UniRef100_B1HNZ0/2-143,Cluster: Stage V sporulation protein AC,B1HNZ0,Lysinibacillus sphaericus (strain C3-41),151,444177,2.0
UniRef100_A0A1M5SL95/9-148,Cluster: Stage V sporulation protein AC,A0A1M5SL95,Clostridium grantii DSM 8605,150,1121316,1.0
UniRef100_UPI0002887F4A/8-148,Cluster: stage V sporulation protein AC,UPI0002887F4A,Clostridium arbusti,149,1137848,1.0
UniRef100_A0A1C5YHX1/9-151,Cluster: Stage V sporulation protein AC,A0A1C5YHX1,uncultured Blautia sp.,156,765821,1.0
UniRef100_A0A7X5SZS9/8-149,Cluster: Stage V sporulation protein AC,A0A7X5SZS9,Clostridium sporogenes,151,1509,3.0
UniRef100_UPI001C111BFF/13-153,Cluster: stage V sporulation protein AC,UPI001C111BFF,Clostridioides mangenotii,157,1540,1.0
UniRef100_K0B071/6-145,Cluster: Stage V sporulation protein AC,K0B071,Gottschalkia acidurici (strain ATCC 7906 / DSM 604 / BCRC 14475 / CIP 104303 / KCTC 5404 / NCIMB 10678 / 9a) (Clostridium acidurici),147,1128398,1.0
UniRef100_UPI0005CABFE6/11-153,Cluster: stage V sporulation protein AC,UPI0005CABFE6,Paenibacillus antibioticophila,161,1274374,1.0
UniRef100_A0A1E4R3A1/2-143,Cluster: Stage V sporulation protein AC,A0A1E4R3A1,Lysinibacillus fusiformis,151,28031,1.0
UniRef100_UPI00195F2BD3/5-145,Cluster: stage V sporulation protein AC,UPI00195F2BD3,Sporolactobacillus spathodeae,149,1465502,1.0
UniRef100_G2PYP2/7-147,Cluster: Stage V sporulation protein AC,G2PYP2,Caldicellulosiruptor lactoaceticus 6A,152,632516,1.0
UniRef100_UPI000509DB7A/11-154,Cluster: stage V sporulation protein AC,UPI000509DB7A,Clostridium sp. NSJ-6,159,2763036,1.0
UniRef100_A0A511Z636/3-143,Cluster: Stage V sporulation protein AC,A0A511Z636,Sporosarcina luteola,151,582850,1.0
UniRef100_A0A177L4D4/12-153,Cluster: Stage V sporulation protein AC,A0A177L4D4,Domibacillus aminovorans,159,29332,1.0
UniRef100_UPI00195B7797/8-150,Cluster: stage V sporulation protein AC,UPI00195B7797,Clostridium pascui,151,46609,1.0
UniRef100_A0A6N2VU21/8-149,Cluster: SpoVA protein,A0A6N2VU21,uncultured Clostridium sp.,152,59620,1.0
UniRef100_A0A2S5D4F5/2-143,Cluster: Uncharacterized protein,A0A2S5D4F5,Lysinibacillus sphaericus (Bacillus sphaericus),151,1421,1.0
UniRef100_A0A514LDH7/9-150,Cluster: Stage V sporulation protein AC,A0A514LDH7,Salicibibacter halophilus,157,2502791,2.0
UniRef100_A0A6N8CPY9/7-150,Cluster: Stage V sporulation protein AC,A0A6N8CPY9,Terrilactibacillus tamarindi,152,2599694,1.0
UniRef100_U6SSE1/4-149,Cluster: Stage V sporulation protein AC,U6SSE1,Alkalihalophilus marmarensis DSM 21297,151,1188261,1.0
UniRef100_A0A357N9C3/14-156,Cluster: Stage V sporulation protein AC,A0A357N9C3,Firmicutes bacterium,157,1879010,1.0
UniRef100_A0A645G7V0/3-144,Cluster: Uncharacterized protein,A0A645G7V0,bioreactor metagenome,147,1076179,1.0
UniRef100_UPI0010FD2628/12-154,Cluster: stage V sporulation protein AC,UPI0010FD2628,Haloimpatiens lingqiaonensis,157,1380675,1.0
UniRef100_I8RFX0/17-156,Cluster: Stage V sporulation protein AC,I8RFX0,Pelosinus fermentans B4,158,1149862,1.0
UniRef100_A0A1L3NF09/8-149,Cluster: Stage V sporulation protein AC,A0A1L3NF09,Clostridium sporogenes,151,1509,1.0
UniRef100_A0A1G9TG27/3-143,Cluster: Stage V sporulation protein AC,A0A1G9TG27,Psychrobacillus sp. OK028,151,1884359,1.0
UniRef100_A0A371J8Y9/2-143,Cluster: Stage V sporulation protein AC,A0A371J8Y9,Romboutsia weinsteinii,146,2020949,1.0
UniRef100_UPI001A9B2705/15-154,Cluster: stage V sporulation protein AC,UPI001A9B2705,Clostridium sp. NSJ-6,159,2763036,1.0
UniRef100_UPI0007DF3F40/8-149,Cluster: stage V sporulation protein AC,UPI0007DF3F40,Clostridium botulinum,151,1491,1.0
UniRef100_A0A4R8LJ34/10-150,Cluster: Stage V sporulation protein AC,A0A4R8LJ34,Alicyclobacillus sacchari,152,392010,1.0
UniRef100_UPI00174DAA12/8-149,Cluster: stage V sporulation protein AC,UPI00174DAA12,Clostridium botulinum,151,1491,1.0
UniRef100_UPI000F0B35C9/9-150,Cluster: stage V sporulation protein AC,UPI000F0B35C9,Clostridium sp. JN-1,152,2483110,1.0
UniRef100_UPI00073170B2/6-147,Cluster: stage V sporulation protein AC,UPI00073170B2,Defluviitalea phaphyphila,147,1473580,1.0
UniRef100_UPI0009980F66/6-151,Cluster: stage V sporulation protein AC,UPI0009980F66,Bacillus alkalicellulosilyticus,153,1912214,1.0
UniRef100_A0A7T5EQJ6/8-149,Cluster: Stage V sporulation protein AC,A0A7T5EQJ6,Alicyclobacillus sp. SO9,152,2665646,1.0
UniRef100_A0A1C6KTJ8/13-152,Cluster: Stage V sporulation protein AC,A0A1C6KTJ8,uncultured Clostridium sp.,157,59620,1.0
UniRef100_UPI001D0201A4/9-151,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI001D0201A4,Blautia glucerasea,156,536633,1.0
UniRef100_A0A6B8K3I5/3-143,Cluster: Stage V sporulation protein AC,A0A6B8K3I5,Bacillus sp. N3536,151,2666127,1.0
UniRef100_A0A2N5MHR8/10-152,Cluster: Stage V sporulation protein AC,A0A2N5MHR8,Bacillus sp. V5-8f,156,2053044,1.0
UniRef100_A0A3E2WW11/8-150,Cluster: Stage V sporulation protein AC,A0A3E2WW11,Hungatella hathewayi,152,154046,3.0
UniRef100_UPI00156E8610/9-151,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI00156E8610,Blautia,156,572511,1.0
UniRef100_A0A078KMP1/4-145,Cluster: Stage V sporulation protein AC,A0A078KMP1,[Clostridium] cellulosi,147,29343,1.0
UniRef100_D9TQV7/6-147,Cluster: Stage V sporulation protein AC,D9TQV7,Thermoanaerobacterium thermosaccharolyticum (strain ATCC 7956 / DSM 571 / NCIMB 9385 / NCA 3814 / NCTC 13789 / WDCM 00135 / 2032) (Clostridium thermosaccharolyticum),148,580327,2.0
UniRef100_R7RQJ4/9-150,Cluster: Stage V sporulation protein AC (SpoVAC),R7RQJ4,Thermobrachium celere DSM 8682,153,941824,1.0
UniRef100_A0A1C6JBM4/9-151,Cluster: Stage V sporulation protein AC,A0A1C6JBM4,uncultured Clostridium sp.,156,59620,1.0
UniRef100_A0A1G9RA58/11-153,Cluster: Stage V sporulation protein AC,A0A1G9RA58,Romboutsia lituseburensis DSM 797,156,1121325,2.0
UniRef100_UPI001C02B3AB/8-149,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI001C02B3AB,Roseburia hominis,154,301301,1.0
UniRef100_A0A3C0J9B1/5-147,Cluster: Stage V sporulation protein AC,A0A3C0J9B1,Butyrivibrio sp.,151,28121,1.0
UniRef100_A0A7C6ZF62/6-147,Cluster: Stage V sporulation protein AC,A0A7C6ZF62,Firmicutes bacterium,149,1879010,1.0
UniRef100_A0A841TYU7/11-153,Cluster: Stage V sporulation protein AC,A0A841TYU7,Cohnella xylanilytica,157,557555,1.0
UniRef100_A0A1M6ACL2/2-141,Cluster: Stage V sporulation protein AC,A0A1M6ACL2,Propionispora hippei DSM 15287,146,1123003,2.0
UniRef100_A0A7M2RIE0/9-150,Cluster: Stage V sporulation protein AC,A0A7M2RIE0,Blautia liquoris,155,2779518,1.0
UniRef100_UPI0018AC7F0B/13-151,Cluster: stage V sporulation protein AC,UPI0018AC7F0B,Clostridium saudiense,158,1414720,1.0
UniRef100_A0A1V4W1S4/12-154,Cluster: SpoVA protein,A0A1V4W1S4,Pelotomaculum sp. PtaB.Bin013,159,1811692,1.0
UniRef100_UPI0012D9425A/2-143,Cluster: stage V sporulation protein AC,UPI0012D9425A,Lysinibacillus sp. SYSU K30005,151,2666135,1.0
UniRef100_UPI0019590E78/9-151,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI0019590E78,Blautia faecis,156,871665,1.0
UniRef100_A0A386H2D2/9-149,Cluster: Stage V sporulation protein AC,A0A386H2D2,Clostridium fermenticellae,152,2068654,1.0
UniRef100_UPI00084D1811/7-146,Cluster: stage V sporulation protein AC,UPI00084D1811,Caloranaerobacter ferrireducens,147,1323370,1.0
UniRef100_A0A072NVR4/7-149,Cluster: Stage V sporulation protein AC,A0A072NVR4,Schinkia azotoformans MEV2011,153,1348973,1.0
UniRef100_A0A1I7KME0/11-149,Cluster: Stage V sporulation protein AC,A0A1I7KME0,Alicyclobacillus macrosporangiidus,152,392015,1.0
UniRef100_R6KJZ1/12-151,Cluster: Stage V sporulation protein AC,R6KJZ1,Clostridium sp. CAG:265,157,1262787,2.0
UniRef100_A0A0A3IQ68/2-143,Cluster: Stage V sporulation protein AC,A0A0A3IQ68,Lysinibacillus boronitolerans JCM 21713 = 10a = NBRC 103108,151,1294264,2.0
UniRef100_D3T8U9/6-147,Cluster: Stage V sporulation protein AC,D3T8U9,Thermoanaerobacter italicus (strain DSM 9252 / Ab9),148,580331,2.0
UniRef100_A0A839JX19/20-162,Cluster: Stage V sporulation protein AC,A0A839JX19,Variimorphobacter saccharofermentans,167,2755051,1.0
UniRef100_A0A380BEA8/3-143,Cluster: Stage V sporulation protein AC,A0A380BEA8,Sporosarcina pasteurii (Bacillus pasteurii),151,1474,1.0
UniRef100_A0A140L0Y3/10-151,Cluster: Uncharacterized protein,A0A140L0Y3,Thermotalea metallivorans,153,520762,1.0
UniRef100_A0A1V5M668/6-146,Cluster: SpoVA protein,A0A1V5M668,Firmicutes bacterium ADurb.Bin419,147,1852892,1.0
UniRef100_A0A1Q6LEI2/11-152,Cluster: Stage V sporulation protein AC,A0A1Q6LEI2,Clostridium sp. 27_14,159,1896979,1.0
UniRef100_L0IJB9/6-147,Cluster: Stage V sporulation protein AC,L0IJB9,Thermoanaerobacterium thermosaccharolyticum M0795,148,698948,2.0
UniRef100_UPI00189CAF64/9-151,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI00189CAF64,Ruminococcus sp. 1001713B170214_170313_A12,156,2787089,1.0
UniRef100_A1HTP5/11-152,Cluster: SpoVA protein,A1HTP5,Thermosinus carboxydivorans Nor1,153,401526,1.0
UniRef100_UPI0011DD5AD4/9-151,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI0011DD5AD4,Eubacteriales,156,186802,1.0
UniRef100_A0A1C6FGT8/2-142,Cluster: Stage V sporulation protein AC,A0A1C6FGT8,uncultured Clostridium sp.,145,59620,1.0
UniRef100_A0A133N501/14-153,Cluster: Stage V sporulation protein AC,A0A133N501,Clostridium perfringens,160,1502,2.0
UniRef100_UPI00042A24A5/9-149,Cluster: stage V sporulation protein AC,UPI00042A24A5,Alicyclobacillus herbarius,152,122960,1.0
UniRef100_UPI001BAD9F2C/3-143,Cluster: stage V sporulation protein AC,UPI001BAD9F2C,Psychrobacillus sp. INOP01,151,2829187,1.0
UniRef100_A0A0W7Y9N4/2-143,Cluster: Stage V sporulation protein AC,A0A0W7Y9N4,Lysinibacillus sp. F5,151,1700846,1.0
UniRef100_R6K6K3/7-149,Cluster: Stage V sporulation protein AC,R6K6K3,Eubacterium sp. CAG:248,151,1262885,1.0
UniRef100_UPI00164B475F/2-142,Cluster: stage V sporulation protein AC,UPI00164B475F,Eubacteriales,145,186802,1.0
UniRef100_A0A1U7PJF9/3-143,Cluster: Stage V sporulation protein AC,A0A1U7PJF9,Edaphobacillus lindanitolerans,151,550447,1.0
UniRef100_UPI00156F3BB8/9-150,Cluster: stage V sporulation protein AC,UPI00156F3BB8,Fusicatenibacter saccharivorans,157,1150298,1.0
UniRef100_UPI00046A14EF/2-143,Cluster: stage V sporulation protein AC,UPI00046A14EF,Lysinibacillus fusiformis,151,28031,1.0
UniRef100_A0A840KT67/3-143,Cluster: Stage V sporulation protein AC,A0A840KT67,Sporosarcina luteola,151,582850,1.0
UniRef100_A0A4U9RMB0/20-159,Cluster: Stage V sporulation protein AC,A0A4U9RMB0,Hathewaya histolytica (Clostridium histolyticum),161,1498,1.0
UniRef100_A0A7X5E7F0/5-146,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A7X5E7F0,Lachnospiraceae bacterium,152,1898203,1.0
UniRef100_UPI00115AEBB9/17-157,Cluster: stage V sporulation protein AC,UPI00115AEBB9,Hathewaya massiliensis,159,1964382,1.0
UniRef100_A0A0M5JNR2/3-143,Cluster: Stage V sporulation protein AC,A0A0M5JNR2,Bacillus sp. FJAT-22090,151,1581038,2.0
UniRef100_UPI0016BC2006/11-153,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI0016BC2006,Roseburia sp. MSJ-14,159,2841514,1.0
UniRef100_A0A410MVC8/2-143,Cluster: Stage V sporulation protein AC,A0A410MVC8,Lysinibacillus sphaericus (Bacillus sphaericus),151,1421,2.0
UniRef100_A0A0N8PP73/8-150,Cluster: Stage V sporulation protein AC,A0A0N8PP73,Alicyclobacillus ferrooxydans,153,471514,1.0
UniRef100_A0A2N2DCB4/15-156,Cluster: Stage V sporulation protein AC,A0A2N2DCB4,Firmicutes bacterium HGW-Firmicutes-14,157,2013775,1.0
UniRef100_J9HVI7/10-150,Cluster: Stage V sporulation protein AC,J9HVI7,Alicyclobacillus hesperidum URH17-3-68,152,1200346,2.0
UniRef100_UPI00083154EC/9-150,Cluster: stage V sporulation protein AC,UPI00083154EC,Alicyclobacillus shizuokensis,152,392014,1.0
UniRef100_R5LBR3/5-148,Cluster: Stage V sporulation protein AC,R5LBR3,Butyrivibrio crossotus CAG:259,151,1263062,3.0
UniRef100_A0A174B618/13-151,Cluster: Stage V sporulation protein AC,A0A174B618,Clostridium disporicum,158,84024,2.0
UniRef100_A0A1E5LCD6/14-155,Cluster: Stage V sporulation protein AC,A0A1E5LCD6,Bacillus solimangrovi,161,1305675,1.0
UniRef100_A0A846J7B6/8-149,Cluster: Stage V sporulation protein AC,A0A846J7B6,Clostridium botulinum,151,1491,2.0
UniRef100_K6BW01/7-149,Cluster: Stage V sporulation protein AC,K6BW01,Schinkia azotoformans LMG 9581,153,1131731,1.0
UniRef100_A0A1M4UHJ5/14-153,Cluster: Stage V sporulation protein AC,A0A1M4UHJ5,Clostridium fallax,157,1533,1.0
UniRef100_R1AWI1/5-146,Cluster: Stage V sporulation protein AC (SpoVAC),R1AWI1,Caldisalinibacter kiritimatiensis,147,1304284,1.0
UniRef100_A0A7X0RQS2/11-153,Cluster: Stage V sporulation protein AC,A0A7X0RQS2,Cohnella nanjingensis,157,1387779,1.0
UniRef100_R6N349/6-147,Cluster: Stage V sporulation protein AC,R6N349,Clostridium sp. CAG:343,154,1262796,2.0
UniRef100_UPI0013D67FF4/8-149,Cluster: stage V sporulation protein AC,UPI0013D67FF4,Clostridium sporogenes,151,1509,1.0
UniRef100_B9MQC7/6-147,Cluster: Stage V sporulation protein AC,B9MQC7,Caldicellulosiruptor bescii (strain ATCC BAA-1888 / DSM 6725 / Z-1320) (Anaerocellum thermophilum),152,521460,1.0
UniRef100_UPI001C38204C/11-154,Cluster: stage V sporulation protein AC,UPI001C38204C,Clostridium tyrobutyricum,159,1519,1.0
UniRef100_A0A0F5PMA6/21-162,Cluster: Spore formation protein spoVAC,A0A0F5PMA6,Caldanaerobacter subterraneus subsp. pacificus DSM 12653,163,391606,3.0
UniRef100_A0A285RH69/3-143,Cluster: Stage V sporulation protein AC,A0A285RH69,Ureibacillus xyleni,151,614648,1.0
UniRef100_A0A806LKK0/2-143,Cluster: Stage V sporulation protein AC,A0A806LKK0,Lysinibacillus varians,151,1145276,3.0
